TIPLOC_x,LocationName_x,StartDate,Easting,Northing,TimingPointType,ZoneResponsible,STANOX,OffNetwork,Quality,index,TIPLOC_y,LocationName_y
STANMFC,Stansted Mountfitchet,1995-01-01,551440.0,224830.0,T,3,47342,False,4,15425,STAN*,Stansted*
STANNJN,Stansted North Junction,1995-01-01,552900.0,225400.0,O,3,47339,False,2,15450,STANNJN,Stansted North Junction
STANSJN,Stansted South Junction,1995-01-01,551900.0,224900.0,O,3,47345,False,2,15432,STANSJN,Stansted South Junction
STANSOS,Stansted Oil Siding,1995-01-01,552900.0,225300.0,O,3,47341,False,2,15449,STANSOS,Stansted Oil Siding
STANSTD,Stansted,2012-09-12,551440.0,224830.0,O,3,47342,False,3,15425,STAN*,Stansted*
STAPLCE,Stapleford & S C C E Sdg,1995-01-01,447578.0,337883.0,O,8,56573,False,2,13442,STAPLCE,Stapleford & S C C E Sdg
STAPLFD,Stapleford & Sandiacre,1995-01-01,448844.0,336704.0,M,8,56571,False,2,13465,STAPLFD,Stapleford & Sandiacre
STARBCK,Starbeck,1995-01-01,432800.0,456000.0,O,7,16109,False,4,13136,STARBCK,Starbeck
STAS,St. Annes-on-the-Sea,1995-01-01,332241.0,429010.0,T,6,30036,False,4,11471,STAS,St. Annes-on-the-Sea
STAUSTL,St. Austell,1995-01-01,201611.0,52565.0,O,4,85303,False,4,10085,STAUSTL,St. Austell
STAVELY,Staveley,1995-01-01,346905.0,498090.0,O,6,11003,False,4,11749,STAVELY,Staveley
STBDXFR,St. Budeaux Ferry Road,1995-01-01,244685.0,58010.0,O,4,84295,False,4,10341,STBDXFR,St. Budeaux Ferry Road
STBDXJN,St. Budeaux Jn.,1995-01-01,244800.0,57900.0,O,4,84293,False,2,10343,STBDXJN,St. Budeaux Jn.
STBDXVR,St. Budeaux Victoria Road,1995-01-01,244645.0,58080.0,T,4,84204,False,4,10340,STBDXVR,St. Budeaux Victoria Road
STBEES,St. Bees,1995-01-01,297035.0,511965.0,O,6,10199,False,4,10988,STBEES,St. Bees
STBLAZY,St Blazey Signal Box,1995-01-01,207100.0,54900.0,O,4,85218,False,2,10097,STBLAZY,St Blazey Signal Box
STBLTMD,St. Blazey L.I.P.,1995-01-01,207200.0,54000.0,O,4,85222,False,2,10098,STBLTMD,St. Blazey L.I.P.
STBLZYY,St. Blazey SS,1995-01-01,207200.0,54500.0,O,4,85220,False,2,10099,STBLZYY,St. Blazey SS
STCALC,Stoke Canon LC,2004-12-12,453643.0,423647.0,O,4,83116,False,2,13601,STCALC,Stoke Canon LC
STCKSFL,Stocksfield,1995-01-01,405430.0,561380.0,O,7,13321,False,4,12696,STCKSFL,Stocksfield
STCLMBR,St. Columb Road,1995-01-01,191100.0,59560.0,O,4,85244,False,4,10057,STCLMBR,St. Columb Road
STCN,Strathcarron,1995-01-01,194231.0,842124.0,T,9,1077,False,4,10064,STCN*,Strathcarron*
STCNCE,Strathcarron C.E.,1995-01-01,194300.0,842100.0,O,9,1085,False,2,10065,STCNCE,Strathcarron C.E.
STCNLC,Strathcarron LC,2000-03-23,194231.0,842124.0,O,9,1077,False,3,10064,STCN*,Strathcarron*
STCR,Stone Crossing,1995-01-01,557394.0,174913.0,O,3,88697,False,4,15492,STCR,Stone Crossing
STDENYS,St. Denys,1995-01-01,443130.0,113815.0,T,3,86499,False,4,13345,STDENYS,St. Denys
STECHFD,Stechford,1995-01-01,412930.0,287450.0,M,5,65611,False,4,12815,STECHFD,Stechford
STEETON,Steeton & Silsden,1995-01-01,403730.0,444875.0,O,7,17009,False,4,12670,STEETON,Steeton & Silsden
STENTON,Stenton G.S.P.,1995-01-01,364280.0,677870.0,O,9,4825,False,2,12031,STENTON,Stenton G.S.P.
STEPPS,Stepps,1995-01-01,266210.0,668405.0,O,9,6503,False,4,10628,STEPPS,Stepps
STERTH,St. Erth,1995-01-01,154150.0,35730.0,T,4,85721,False,4,10005,STERTH,St. Erth
STEVNGE,Stevenage,1995-01-01,523448.0,224090.0,T,8,53223,False,4,14651,STEVNGE,Stevenage
STEWRTN,Stewarton,1995-01-01,241780.0,646060.0,O,9,8703,False,4,10319,STEWRTN,Stewarton
STFD,Stratford,1995-01-01,538557.0,184444.0,T,3,52226,False,4,15185,STFD*,Stratford*
STFD156,Stratford Sig S156,1995-01-01,537863.0,183700.0,O,3,52218,False,2,15156,STFD156,Stratford Sig S156
STFD259,Stratford Signal L259,2007-10-31,351225.0,353535.0,T,3,52223,False,2,11827,STFD259,Stratford Signal L259
STFD701,Stratford Signal S701,1995-01-01,537863.0,183300.0,O,3,52204,False,2,15152,STFD701,Stratford Signal S701
STFD703,Stratford Sig S703,1995-01-01,537863.0,183500.0,O,3,52205,False,2,15154,STFD703,Stratford Sig S703
STFDCEJ,Stratford Country End Jn,1995-01-01,538557.0,184444.0,O,3,52226,False,3,15185,STFD*,Stratford*
STFDCJ,Stratford Central Junction,1999-01-01,538557.0,184444.0,O,3,52226,False,3,15185,STFD*,Stratford*
STFDFLT,Stratford F.L.T.,1995-01-01,537863.0,184500.0,O,3,52220,False,2,15162,STFDFLT,Stratford F.L.T.
STFDLJN,Stratford London End Jn,1995-01-01,537987.0,183744.0,O,3,0,False,2,15164,STFDLJN,Stratford London End Jn
STFDMBS,Stratford Market B&S Acids,1995-01-01,537863.0,184000.0,O,3,0,False,2,15159,STFDMBS,Stratford Market B&S Acids
STFDMRK,Stratford Market,1995-01-01,537863.0,184100.0,O,3,52229,False,2,15160,STFDMRK,Stratford Market
STFDOCS,Stratford Old Yd. C.H.S.,1995-01-01,537863.0,183900.0,O,3,0,False,2,15158,STFDOCS,Stratford Old Yd. C.H.S.
STFDRPD,Stratford Repair Depot,1995-01-01,537863.0,183800.0,O,3,0,False,2,15157,STFDRPD,Stratford Repair Depot
STFDS53,Stratford Sig S53,1995-01-01,537863.0,183600.0,O,3,0,False,2,15155,STFDS53,Stratford Sig S53
STFDS68,Stratford Sig. S68,1995-01-01,537863.0,183400.0,O,3,52224,False,2,15153,STFDS68,Stratford Sig. S68
STFDS82,Stratford Ground Sig S82,1995-01-01,537863.0,184400.0,O,3,0,False,2,15161,STFDS82,Stratford Ground Sig S82
STFODOM,Stratford Intl (Domestic),1999-01-01,538175.0,184760.0,M,3,52215,False,4,15176,STFODOM,Stratford Intl (Domestic)
STFORDI,Stratford International,2006-10-12,538160.0,184760.0,O,3,52215,False,4,15175,STFORDI,Stratford International
STGRMNS,St. Germans,1995-01-01,236020.0,57480.0,T,4,84397,False,4,10282,STGRMNS,St. Germans
STHALEJ,Southall East Jn,1995-01-01,513600.0,180100.0,O,4,73665,False,2,14395,STHALEJ,Southall East Jn
STHALL,Southall,1995-01-01,512627.0,179804.0,T,4,73663,False,4,14386,STHALL,Southall
STHALWJ,Southall West Jn,1995-01-01,512300.0,179600.0,O,4,73667,False,2,14380,STHALWJ,Southall West Jn
STHATC,Southall T.C.,1995-01-01,512300.0,176700.0,O,4,73666,False,2,14379,STHATC,Southall T.C.
STHAWLP,Southall W Lp & B'ford Sdg,2004-01-23,645745.0,452634.0,M,4,73660,False,2,15988,STHAWLP,Southall W Lp & B'ford Sdg
STHBANK,South Bank,1995-01-01,453310.0,521270.0,O,7,15625,False,4,13586,STHBANK,South Bank
STHBNKJ,South Bank Jn.,1995-01-01,453300.0,521400.0,O,7,15624,False,2,13585,STHBNKJ,South Bank Jn.
STHCENT,Southend Central,1995-01-01,588162.0,185503.0,T,3,51007,False,4,15721,STHCENT,Southend Central
STHEAIR,Southend Airport,1995-01-01,587569.0,189000.0,O,3,50315,False,4,15715,STHEAIR,Southend Airport
STHEVCS,Southend Victoria C.S.D.,1995-01-01,588100.0,186200.0,O,3,0,False,2,15719,STHEVCS,Southend Victoria C.S.D.
STHGYLE,South Gyle,1995-01-01,318920.0,672240.0,O,9,4211,False,4,11244,STHGYLE,South Gyle
STHLNSC,St. Helens Central,1995-01-01,351600.0,395400.0,T,6,35405,False,4,11838,STHLNSC,St. Helens Central
STHLNSJ,St. Helens Junction,1995-01-01,353574.0,393222.0,O,6,35449,False,4,11887,STHLNSJ,St. Helens Junction
STHNDE,Southend East,1995-01-01,589547.0,185767.0,T,3,51005,False,4,15729,STHNDE,Southend East
STHRHMJ,Southerham Jn,1995-01-01,542800.0,108800.0,O,3,88224,False,2,15261,STHRHMJ,Southerham Jn
STHS,Streethouse,1995-01-01,439725.0,420132.0,O,7,18032,False,4,13275,STHS,Streethouse
STHVIC,Southend Victoria,1995-01-01,588128.0,185997.0,O,3,50311,False,4,15720,STHVIC,Southend Victoria
STHWICK,Southwick,1995-01-01,524323.0,105147.0,O,3,87988,False,4,14675,STHWICK,Southwick
STIRLNG,Stirling,1995-01-01,279757.0,693585.0,T,9,3401,False,4,10825,STIRLNG,Stirling
STIRLNM,Stirling Middle,1995-01-01,279800.0,693500.0,O,9,3402,False,2,10826,STIRLNM,Stirling Middle
STIRLNN,Stirling North,1995-01-01,279100.0,693700.0,O,9,3403,False,2,10812,STIRLNN,Stirling North
STIRLSD,Stirling S & D Lines,1995-01-01,279900.0,693600.0,O,9,3404,False,2,10829,STIRLSD,Stirling S & D Lines
STIVES,St. Ives,1995-01-01,151947.0,40127.0,O,4,85711,False,4,10003,STIVES,St. Ives
STJAMSP,St. James' Park,1995-01-01,292682.0,93498.0,O,4,83435,False,4,10932,STJAMSP,St. James' Park
STJMSST,St. James' Street,1995-01-01,536393.0,188735.0,O,3,52734,False,4,15116,STJMSST,St. James' Street
STJOHNS,St. John's,1995-01-01,537435.0,176345.0,O,3,88411,False,4,15144,STJOHNS,St. John's
STKEYNE,St. Keyne Wishing Well Halt,1995-01-01,225102.0,61032.0,O,4,84416,False,4,10171,STKEYNE,St. Keyne Wishing Well Halt
STKGDRC,Stoke Gifford Down Recp,1995-01-01,379600.0,162700.0,T,4,81111,False,2,12247,STKG*,Stoke Gifford *
STKGSDG,Stoke Gifford Sidings,1995-01-01,379600.0,162700.0,O,4,81111,False,2,12247,STKG*,Stoke Gifford *
STKGTIP,Stoke Gifford Tip,1995-01-01,361400.0,179800.0,O,4,81112,False,2,12008,STKGTIP,Stoke Gifford Tip
STKM,Stoke Mandeville,1995-01-01,483965.0,210603.0,O,5,70358,False,4,14043,STKM,Stoke Mandeville
STKNWNG,Stoke Newington,1995-01-01,533670.0,186910.0,O,3,51963,False,4,15014,STKNWNG,Stoke Newington
STKP,Stockport,1995-01-01,389260.0,389870.0,T,6,32534,False,4,12439,STKP,Stockport
STKPCS,Stockport Car. M.D.,1995-01-01,388407.0,389725.0,O,6,32531,False,2,12422,STKPCS,Stockport Car. M.D.
STKPCVJ,Cheadle Village Jn (SoSL),1995-01-01,388407.0,388547.0,O,6,32533,False,2,12421,STKPCVJ,Cheadle Village Jn (SoSL)
STKPE1,Edgeley Jn No.1,1995-01-01,389100.0,388900.0,O,6,32537,False,2,12435,STKPE1,Edgeley Jn No.1
STKPE2,Edgeley Jn No2,1995-01-01,388588.0,388729.0,O,6,32536,False,2,12425,STKPE2,Edgeley Jn No2
STKSMR,Stocksmoor,1995-01-01,418415.0,410870.0,O,7,18494,False,4,12895,STKSMR,Stocksmoor
STKWKSJ,Stoke Works Jn,1995-01-01,394500.0,266700.0,O,5,67008,False,2,12551,STKWKSJ,Stoke Works Jn
STKYBJN,Stockley Bridge Jn,1995-01-01,508800.0,179800.0,T,4,73796,False,2,14326,STKYBJN,Stockley Bridge Jn
STLEIGH,Stoneleigh,1995-01-01,522024.0,164159.0,O,3,87303,False,4,14616,STLEIGH,Stoneleigh
STLNRWM,St. Leonards West Marina,2000-01-26,578300.0,108700.0,O,3,88281,True,1,15670,STLN*,St. Leonards *
STLNRWS,St. Leonards Warrior Sq,1995-01-01,580300.0,109365.0,O,3,88283,False,4,15681,STLNRWS,St. Leonards Warrior Sq
STLNSHB,St. Leonards Shunt Board,1999-07-27,578300.0,108700.0,O,3,88281,False,1,15670,STLN*,St. Leonards *
STLNWCS,St. Leonards W.M. C.S.D.,1995-01-01,578300.0,108700.0,O,3,88281,False,2,15670,STLN*,St. Leonards *
STLNWMD,St. Leonards WM TMD,1999-07-27,578300.0,108700.0,O,3,88281,False,1,15670,STLN*,St. Leonards *
STMCHLS,St. Michaels,1995-01-01,336710.0,386950.0,O,6,36084,False,4,11577,STMCHLS,St. Michaels
STMFDHL,Stamford Hill,1995-01-01,533380.0,187930.0,O,3,51961,False,4,14996,STMFDHL,Stamford Hill
STMGTS,St. Margarets,1995-01-01,516810.0,174255.0,O,3,87133,False,4,14465,STMGTS,St. Margarets
STMRYC,St. Mary Cray,1995-01-01,546640.0,168295.0,O,3,88493,False,4,15357,STMRYC,St. Mary Cray
STMRYCJ,St. Mary Cray Jn.,1995-01-01,544500.0,168400.0,O,3,88485,False,2,15320,STMRYCJ,St. Mary Cray Jn.
STNBGPK,Stonebridge Park,1995-01-01,519660.0,184210.0,O,5,72031,False,4,14547,STNBGPK,Stonebridge Park
STNBPKD,Stonebridge Park Depot,1995-01-01,519700.0,184100.0,O,5,72032,False,2,14549,STNBPKD,Stonebridge Park Depot
STNDSHJ,Standish Jn,1995-01-01,380300.0,207000.0,O,5,68137,False,2,12256,STNDSHJ,Standish Jn
STNEOTS,St. Neots,1995-01-01,519790.0,260710.0,O,8,45402,False,4,14552,STNEOTS,St. Neots
STNGBRN,Sittingbourne,1995-01-01,590564.0,163871.0,T,3,89144,False,4,15738,STNG*,Sittingbourne*
STNGDGL,Sittingbourne Dn Gds Loop,1995-01-01,590600.0,164600.0,T,3,89145,False,2,15739,STNGDGL,Sittingbourne Dn Gds Loop
STNGMJN,Middle Jn (Sittingbourne),1995-01-01,590526.0,166148.0,O,3,89109,False,3,15737,*,*
STNGV76,Sittingbourne Sig. EV76,1995-01-01,590564.0,163871.0,O,3,89144,False,3,15738,STNG*,Sittingbourne*
STNGWJN,Western Jn (Sittingbourne),1995-01-01,589000.0,164500.0,O,3,89028,False,2,15727,STNGWJN,Western Jn (Sittingbourne)
STNHPO,Stonehouse Town Hall,1995-01-01,380800.0,205300.0,O,4,0,False,2,12266,STNHPO,Stonehouse Town Hall
STNHSE,Stonehouse,1995-01-01,380800.0,205280.0,O,5,68159,False,4,12265,STNHSE,Stonehouse
STNICE,Carlisle St Nicholas CE,2004-12-12,623637.0,234135.0,O,6,9177,False,2,15869,STNICE,Carlisle St Nicholas CE
STNL40,Stanlow & T Sig. 40,2000-12-06,343101.0,376149.0,O,6,38376,False,2,11704,STNL40,Stanlow & T Sig. 40
STNLLPG,Stanlow L.P.G.Sdgs,1995-01-01,344000.0,376100.0,O,6,38371,False,2,11711,STNLLPG,Stanlow L.P.G.Sdgs
STNLSAS,Stanlow Shell Arr Sdgs,1995-01-01,344000.0,376200.0,O,6,38373,False,2,11712,STNLSAS,Stanlow Shell Arr Sdgs
STNLSDS,Stanlow Shell Dep Sdgs,1995-01-01,344000.0,376300.0,O,6,38373,False,2,11714,STNLSDS,Stanlow Shell Dep Sdgs
STNLWAT,Stanlow & Thornton,1995-01-01,343950.0,376040.0,O,6,38372,False,4,11710,STNLWAT,Stanlow & Thornton
STNLWSS,Stanlow & T Shell Sdgs,2001-09-30,344000.0,376250.0,O,6,38373,False,1,11713,STNLWSS,Stanlow & T Shell Sdgs
STNPK,Sutton Park,1995-01-01,411750.0,297000.0,O,5,65531,False,2,12802,STNPK,Sutton Park
STNTNGU,Stanton Gate Sidings,1997-12-16,448400.0,337700.0,O,8,56562,False,2,13456,STNTNGU,Stanton Gate Sidings
STNVXKY,St. Neots Cross Keys Mall,2004-11-12,543756.0,325326.0,O,8,0,False,2,15307,STNVXKY,St. Neots Cross Keys Mall
STNY,Stanley,1995-01-01,310751.0,734706.0,O,9,3110,False,2,11110,STNY,Stanley
STOCCJN,Stockton Cut Jn,1995-01-01,443200.0,517400.0,O,7,15229,False,2,13346,STOCCJN,Stockton Cut Jn
STOCTMS,Stockton Thomson,1995-01-01,444200.0,519400.0,O,7,15224,False,2,13366,STOCTMS,Stockton Thomson
STOCTON,Stockton,1995-01-01,444156.0,519591.0,O,7,15223,False,4,13363,STOCTON,Stockton
STOKCS,Cockshute Sdgs,1995-01-01,387100.0,346000.0,O,5,43220,False,2,12388,STOKCS,Cockshute Sdgs
STOKCV,Cliffe Vale,1995-01-01,387000.0,345700.0,O,5,43215,False,2,12384,STOKCV,Cliffe Vale
STOKEOT,Stoke-on-Trent,1995-01-01,387953.0,345645.0,T,5,43211,False,4,12406,STOKEOT,Stoke-on-Trent
STOKMAR,Marcroft Engineering,1998-09-09,388100.0,343900.0,O,5,43231,False,2,12409,STOKMAR,Marcroft Engineering
STOKOTJ,Stoke Jn,1995-01-01,389594.0,343695.0,M,5,43222,False,2,12444,STOKOTJ,Stoke Jn
STOKOTN,Stoke On Trent North,1995-01-01,387900.0,345900.0,O,5,43210,False,2,12404,STOKOTN,Stoke On Trent North
STOKVS,Viaduct Sidings,1995-01-01,429300.0,433200.0,O,5,43225,False,2,13056,STOKVS,Viaduct Sidings
STOMSTN,Stormstown,1995-01-01,307900.0,193500.0,O,5,78206,False,2,11085,STOMSTN,Stormstown
STONE,Stone,1995-01-01,389670.0,334555.0,M,5,43308,False,4,12445,STONE,Stone
STONJN,Stone Junction,2004-12-12,534747.0,543563.0,O,5,43307,False,2,15062,STONJN,Stone Junction
STORMY,Stormy,1995-01-01,286083.0,180983.0,O,5,79787,False,2,10871,STORMY,Stormy
STOTNAS,Sth Tottenham Advance Sig,1995-01-01,533500.0,188500.0,O,3,51557,False,2,15005,STOTNAS,Sth Tottenham Advance Sig
STOTNHM,South Tottenham,1995-01-01,533680.0,188595.0,O,3,51558,False,4,15015,STOTNHM,South Tottenham
STOW,Stow,2014-12-14,345603.0,644657.0,O,9,4713,False,4,11732,STOW,Stow
STPADOM,St Pancras Intl (Domestic),1999-01-01,530050.0,183175.0,M,3,63631,False,4,14871,STPADOM,St Pancras Intl (Domestic)
STPANCI,St. Pancras International,1995-01-01,530020.0,183176.0,M,3,63631,False,4,14870,STPANCI,St. Pancras International
STPHDMU,St Phillips Marsh DMU TMD,2006-11-06,360681.5,172121.0,T,4,81524,False,1,11994,STPHDMU,St Phillips Marsh DMU TMD
STPHHST,St. Philips Mrsh H S T D,1995-01-01,360663.0,172142.0,T,4,81524,False,2,11993,STPHHST,St. Philips Mrsh H S T D
STPHLPM,St. Philips Marsh,1995-01-01,360700.0,172100.0,O,4,81524,False,2,11995,STPHLPM,St. Philips Marsh
STPLTNR,Stapleton Road,1995-01-01,360765.0,174434.0,T,4,81403,False,4,11999,STPLTNR,Stapleton Road
STPNCVE,St. Pinnock Viaduct East,1995-01-01,217900.0,64800.0,O,4,84435,False,2,10132,STPNCVE,St. Pinnock Viaduct East
STPX,London St. Pancras,1995-01-01,530000.0,183160.0,T,8,63630,False,4,14869,STPX,London St. Pancras
STPXBOX,St Pancras Low Level,2007-09-12,529990.0,183135.0,O,8,63629,False,4,14867,STPXBOX,St Pancras Low Level
STPXCSJ,St Pancras Camley St. Jcn,1995-01-01,632225.0,724478.0,M,8,63622,False,2,15927,STPXCSJ,St Pancras Camley St. Jcn
STPXCYS,St Pancras Churchyard Sdgs,1995-01-01,529800.0,183500.0,O,8,63626,False,2,14858,STPXCYS,St Pancras Churchyard Sdgs
STPXTMC,Churchyard Sdgs Tarmac,2003-02-14,637528.0,875060.0,O,8,63625,False,2,15952,STPXTMC,Churchyard Sdgs Tarmac
STRBDG1,Stourbridge Jn (Town Plat),1999-01-01,390998.0,283295.0,T,5,65932,False,4,12471,STRBDG1,Stourbridge Jn (Town Plat)
STRBDGJ,Stourbridge Junction,1995-01-01,391000.0,283300.0,T,5,65933,False,4,12472,STRBDGJ,Stourbridge Junction
STRBDGT,Stourbridge Town,1995-01-01,390460.0,284190.0,T,5,65939,False,4,12458,STRBDGT,Stourbridge Town
STRBJGL,Stourbridge Jn Goods Loop,1995-01-01,391012.0,283807.0,O,5,65930,False,2,12474,STRBJGL,Stourbridge Jn Goods Loop
STRCROS,Starcross,1995-01-01,297700.0,81900.0,O,4,83602,False,4,10996,STRCROS,Starcross
STRE171,Streatham Sig VC171,1995-01-01,529900.0,171300.0,O,3,87617,False,2,14865,STRE171,Streatham Sig VC171
STRENJN,Streatham North Jn,1995-01-01,529500.0,170900.0,O,3,87616,False,2,14842,STRENJN,Streatham North Jn
STRESJN,Streatham South Jn,1995-01-01,529500.0,170700.0,O,3,87617,False,2,14841,STRESJN,Streatham South Jn
STRETHM,Streatham,1995-01-01,530000.0,171300.0,T,3,87613,False,4,14868,STRETHM,Streatham
STRHCOM,Streatham Common,1995-01-01,529710.0,170505.0,O,3,87631,False,4,14854,STRHCOM,Streatham Common
STRHCSD,Streatham Hill C.S.D.,1999-07-26,529233.3333333334,172900.0,O,3,87620,False,1,14835,STRH*,Streatham Hill *
STRHDS,Streatham Hill Down Siding,1995-01-01,529500.0,172700.0,O,3,87620,False,2,14843,STRHDS,Streatham Hill Down Siding
STRHEX,Streatham Hill Exit,1995-01-01,528600.0,173200.0,O,3,87620,False,2,14798,STRHEX,Streatham Hill Exit
STRHILL,Streatham Hill,1995-01-01,530270.0,172685.0,T,3,87621,False,4,14875,STRHILL,Streatham Hill
STRHSH,Streatham Hill Shed,1995-01-01,529600.0,172800.0,O,3,87620,False,2,14848,STRHSH,Streatham Hill Shed
STRHUS,Streatham Hill Up Siding,1998-05-24,529233.3333333334,172900.0,O,3,87620,False,1,14835,STRH*,Streatham Hill *
STRINES,Strines,1995-01-01,397841.0,386465.0,O,6,32554,False,4,12583,STRINES,Strines
STRMFRY,Stromeferry,1995-01-01,186467.0,834667.0,T,9,1075,False,4,10049,STRMFRY,Stromeferry
STRNRR,Stranraer,1995-01-01,206200.0,561400.0,O,9,8653,False,4,10094,STRNRR,Stranraer
STRNRTN,Stranraer Town F.D.,1995-01-01,206150.0,561100.0,O,9,8651,False,2,10091,STRNRTN,Stranraer Town F.D.
STRNWPR,Stranraer West Pier,1995-01-01,206150.0,561400.0,O,9,0,True,2,10092,STRNWPR,Stranraer West Pier
STRNYGF,Stranraer Yard G.F.,1995-01-01,206200.0,561100.0,O,9,8650,False,2,10093,STRNYGF,Stranraer Yard G.F.
STROOD,Strood,1995-01-01,574027.0,169356.0,T,3,88801,False,4,15642,STROOD,Strood
STRTJN,Stourton Jn,1995-01-01,429350.0,433250.0,O,7,17182,False,2,13060,STRTJN,Stourton Jn
STRTNBS,Stourton B.S.C.,1995-01-01,429350.0,433450.0,O,7,17183,False,2,13062,STRTNBS,Stourton B.S.C.
STRTNDS,Stourton Down Siding,1995-01-01,429350.0,433350.0,O,7,17180,False,2,13061,STRTNDS,Stourton Down Siding
STRUD,Stroud,1995-01-01,384950.0,205125.0,O,5,68161,False,4,12327,STRUD,Stroud
STRWBHD,Strawberry Hill C.S.D.,1995-01-01,515500.0,172400.0,O,3,87151,False,2,14432,STRWBHD,Strawberry Hill C.S.D.
STRWBYH,Strawberry Hill,1995-01-01,515520.0,172415.0,T,3,87134,False,4,14433,STRWBYH,Strawberry Hill
STSNJN,Stenson Jn,1995-01-01,431500.0,329900.0,M,8,57458,False,2,13108,STSNJN,Stenson Jn
STTNPWY,Sutton Parkway,1995-01-01,450595.0,357700.0,O,8,56237,False,4,13517,STTNPWY,Sutton Parkway
STURRY,Sturry,1995-01-01,617746.0,160401.0,O,3,89449,False,4,15848,STURRY,Sturry
STVNDGL,Stevenston D.G.L.,1995-01-01,227000.0,641200.0,O,9,8124,False,2,10180,STVNDGL,Stevenston D.G.L.
STVNNBS,Stevenston Nobel Siding,1995-01-01,226900.0,641100.0,O,9,8122,False,2,10177,STVNNBS,Stevenston Nobel Siding
STVNNPS,Stevenston N.P.S.,1995-01-01,226900.0,641200.0,O,9,8121,False,2,10178,STVNNPS,Stevenston N.P.S.
STVNSES,Stevenston East Sdgs,1995-01-01,226940.0,641290.0,O,9,8123,False,3,10179,STVNS*,Stevenston*
STVNSTN,Stevenston,1995-01-01,226940.0,641290.0,O,9,8123,False,4,10179,STVNS*,Stevenston*
STVTN,Steventon,1995-01-01,247300.0,191500.0,O,4,74324,False,2,10358,STVTN,Steventon
STWHTNL,Strawberry Hill Tunnel,1995-01-01,559200.0,138200.0,O,3,89376,False,2,15506,STWHTNL,Strawberry Hill Tunnel
STWMDGL,Stowmarket DGL,1995-01-01,605190.0,258779.0,O,3,49012,False,2,15797,STWMDGL,Stowmarket DGL
STWMRKT,Stowmarket,1995-01-01,605160.0,258850.0,T,3,49014,False,4,15795,STWMRKT,Stowmarket
STWRTBY,Stewartby,1995-01-01,501496.0,242222.0,O,5,62043,False,4,14220,STWRTBY,Stewartby
STWT,Stewarts Lane,1995-01-01,529000.0,176400.0,T,3,87238,False,2,14829,STWT*,Stewarts Lane*
STWTJN,Stewarts Lane Jn,1995-01-01,529100.0,177000.0,O,3,87234,False,2,14831,STWTJN,Stewarts Lane Jn
STWTLAM,Stewarts Lane Marcon R M C,1995-01-01,528900.0,176700.0,O,3,87236,False,2,14824,STWTLAM,Stewarts Lane Marcon R M C
STWTTMD,Stewarts Lane T&RSMD,1996-01-01,529000.0,176400.0,T,3,87238,False,2,14829,STWT*,Stewarts Lane*
STYAL,Styal,1995-01-01,384090.0,383520.0,O,6,32528,False,4,12309,STYAL,Styal
SUDBURY,Sudbury,1995-01-01,587723.0,241073.0,T,3,50111,False,4,15717,SUDBURY,Sudbury
SUMRSTN,Summerston,1995-01-01,256817.0,669675.0,O,9,6236,False,4,10461,SUMRSTN,Summerston
SUNBURY,Sunbury,1995-01-01,510119.0,169998.0,O,3,87157,False,4,14349,SUNBURY,Sunbury
SUNDRTN,Saunderton,1995-01-01,481311.0,198112.0,O,5,73505,False,4,14017,SUNDRTN,Saunderton
SUNH,Sunnyhill,1995-01-01,433491.0,331247.0,O,8,57451,False,2,13146,SUNH,Sunnyhill
SUNNGDL,Sunningdale,1995-01-01,495206.0,166764.0,O,3,87104,False,4,14152,SUNNGDL,Sunningdale
SUNSJN,Sunnyside Jn,1995-01-01,273100.0,665600.0,O,9,7317,False,2,10709,SUNSJN,Sunnyside Jn
SUNYMDS,Sunnymeads,1995-01-01,500160.0,175575.0,O,3,87109,False,4,14200,SUNYMDS,Sunnymeads
SURBITN,Surbiton,1995-01-01,518100.0,167300.0,T,3,87171,False,4,14496,SURBITN,Surbiton
SURREYQ,Surrey Quays,1995-01-01,535642.0,178946.0,T,3,87572,False,4,15095,SURREYQ,Surrey Quays
SUTCO,Sutton Coldfield,1995-01-01,411970.0,296360.0,O,5,65603,False,4,12807,SUTCO,Sutton Coldfield
SUTT193,Sutton Sig VC193,1995-01-01,526200.0,163900.0,O,3,87672,False,2,14732,SUTT193,Sutton Sig VC193
SUTT195,Sutton Signal Vc195,1995-01-01,526300.0,163900.0,O,3,87672,False,2,14734,SUTT195,Sutton Signal Vc195
SUTTON,Sutton (Surrey),1995-01-01,526034.0,163826.0,T,3,87671,False,4,14729,SUTTON,Sutton (Surrey)
SUTTONC,Sutton Common,1995-01-01,525635.0,165525.0,O,3,87339,False,4,14723,SUTTONC,Sutton Common
SUTW,Sutton Weaver,2001-09-30,352200.0,381200.0,O,6,36515,False,1,11856,*,*
SVNKNGS,Seven Kings,1995-01-01,545455.0,187100.0,O,3,50417,False,4,15334,SVNKNGS,Seven Kings
SVNOAKS,Sevenoaks,1995-01-01,552267.0,155340.0,O,3,89351,False,4,15439,SVNO*,Sevenoaks*
SVNOES,Sevenoaks Engineers Siding,1995-01-01,552267.0,155340.0,O,3,89351,False,3,15439,SVNO*,Sevenoaks*
SVRNBCH,Severn Beach,1995-01-01,354033.0,184781.0,T,4,81211,False,4,11893,SVRNBCH,Severn Beach
